"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","correct_response","correct_response_key","css_classes","size_condition","choices","correct","slider_start"
"","","","","","html-keyboard-response","799","2.0.0","566920","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","800","2.0.0","567625","pukxay7l5kt","3332","703","stimuli/15-Congruent.jpg","z","left","z","cb","small","z","true",""
"","","","","","html-keyboard-response","802","2.0.0","568328","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","803","2.0.0","569033","pukxay7l5kt","3332","704","stimuli/28-Incongruent.jpg","z","right","m","cb","small","z","false",""
"","","","","","html-keyboard-response","804","2.0.0","570036","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","805","2.0.0","570738","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","806","2.0.0","571041","pukxay7l5kt","3332","302","stimuli/20-Congruent.jpg","m","right","m","normal","small","m","true",""
"","","","","","html-keyboard-response","808","2.0.0","571744","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","809","2.0.0","573100","pukxay7l5kt","3332","1354","stimuli/23-Congruent.jpg","z","left","z","cb","small","z","true",""
"","","","","","html-keyboard-response","811","2.0.0","573803","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","812","2.0.0","574768","pukxay7l5kt","3332","963","stimuli/19-Incongruent.jpg","m","left","z","normal","small","m","false",""
"","","","","","html-keyboard-response","813","2.0.0","575771","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","814","2.0.0","576474","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","815","2.0.0","576710","pukxay7l5kt","3332","233","stimuli/21-Congruent.jpg","m","right","m","normal","small","m","true",""
"","","","","","html-keyboard-response","817","2.0.0","577413","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","818","2.0.0","578302","pukxay7l5kt","3332","887","stimuli/26-Congruent.jpg","z","left","z","cb","small","z","true",""
"","","","","","html-keyboard-response","820","2.0.0","579005","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","821","2.0.0","579998","pukxay7l5kt","3332","991","stimuli/20-Incongruent.jpg","z","right","m","cb","small","z","false",""
"","","","","","html-keyboard-response","822","2.0.0","581000","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","823","2.0.0","581703","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","824","2.0.0","582213","pukxay7l5kt","3332","508","stimuli/14-Congruent.jpg","m","right","m","normal","small","m","true",""
"","","","","","html-keyboard-response","826","2.0.0","582915","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","827","2.0.0","583563","pukxay7l5kt","3332","646","stimuli/33-Congruent.jpg","z","right","m","normal","small","z","false",""
"","","","","","html-keyboard-response","828","2.0.0","584566","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","829","2.0.0","585269","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","830","2.0.0","585402","pukxay7l5kt","3332","131","stimuli/3-Congruent.jpg","m","right","m","normal","small","m","true",""
"","","","","","html-keyboard-response","832","2.0.0","586104","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","833","2.0.0","587010","pukxay7l5kt","3332","904","stimuli/11-Congruent.jpg","z","right","m","normal","small","z","false",""
"","","","","","html-keyboard-response","834","2.0.0","588013","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","835","2.0.0","588716","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","836","2.0.0","589066","pukxay7l5kt","3332","348","stimuli/20-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","838","2.0.0","589769","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","839","2.0.0","590205","pukxay7l5kt","3332","434","stimuli/30-Congruent.jpg","m","right","m","normal","small","m","true",""
"","","","","","html-keyboard-response","841","2.0.0","590907","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","842","2.0.0","591855","pukxay7l5kt","3332","945","stimuli/2-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","844","2.0.0","592558","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","845","2.0.0","594198","pukxay7l5kt","3332","1638","stimuli/9-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","847","2.0.0","594900","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","848","2.0.0","599923","pukxay7l5kt","3332","5020","stimuli/36-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","850","2.0.0","600627","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","851","2.0.0","601728","pukxay7l5kt","3332","1100","stimuli/34-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","853","2.0.0","602432","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","854","2.0.0","603439","pukxay7l5kt","3332","1006","stimuli/36-Incongruent.jpg","m","right","m","cb","small","m","true",""
"","","","","","html-keyboard-response","856","2.0.0","604143","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","857","2.0.0","605239","pukxay7l5kt","3332","1094","stimuli/12-Congruent.jpg","m","right","m","normal","small","m","true",""
"","","","","","html-keyboard-response","859","2.0.0","605942","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","860","2.0.0","607510","pukxay7l5kt","3332","1567","stimuli/16-Incongruent.jpg","m","right","m","cb","small","m","true",""
"","","","","","html-keyboard-response","862","2.0.0","608213","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","863","2.0.0","609947","pukxay7l5kt","3332","1732","stimuli/1-Congruent.jpg","z","left","z","cb","small","z","true",""
"","","","","","html-keyboard-response","865","2.0.0","610650","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","866","2.0.0","611526","pukxay7l5kt","3332","874","stimuli/6-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","868","2.0.0","612228","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","869","2.0.0","613563","pukxay7l5kt","3332","1333","stimuli/3-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","871","2.0.0","614266","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","872","2.0.0","615991","pukxay7l5kt","3332","1723","stimuli/15-Congruent.jpg","z","right","m","normal","small","z","false",""
"","","","","","html-keyboard-response","873","2.0.0","616994","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","874","2.0.0","617696","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","875","2.0.0","618461","pukxay7l5kt","3332","764","stimuli/5-Incongruent.jpg","m","right","m","cb","small","m","true",""
"","","","","","html-keyboard-response","877","2.0.0","619164","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","878","2.0.0","619871","pukxay7l5kt","3332","705","stimuli/33-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-slider-response","880","2.0.0","623918","pukxay7l5kt","3332","4044","<p>How would you rate our experiment? (Lowest:1, Highest:5)</p>","5","","","","","","","50"
"","","","","","survey-text","881","2.1.0","679605","pukxay7l5kt","3332","55682","","{""Q0"":""very awesome very demure very beautiful "",""Q1"":""very demure very awesome very beautiful"",""Q2"":""yes sir\n\n"",""Q3"":""nothing thank you :)\n""}","","","","","","",""
"","","","","","html-keyboard-response","882","2.0.0","682989","pukxay7l5kt","3332","3383","
    <h1>Thank you so much for participating!</h1>
    <p>This study is testing on people's knowledge about different objects' size in the real world, including their relevant size comparison.</p>
    <p>If you have any questions or recommendations about the experiment, feel free to reach out to us or come talk to us.</p>
    <p><i>Press any key to finish the experiment.</i></p>
  "," ","","","","","","",""
